datetime,symbol,price_type,price,volume
2026-01-01 22:14:20.569000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:20.723000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:20.930000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:20.982000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:21.087000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:21.140000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:21.243000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:21.398000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:21.502000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:21.605000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:21.709000+00:00,EURUSD,BID,1.17481,3.6
2026-01-01 22:14:21.761000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:21.865000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:21.969000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:22.228000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:22.280000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:22.436000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:22.489000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:22.592000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:22.748000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:22.852000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:22.956000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:14:23.009000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:23.372000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:23.426000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:23.530000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:23.635000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:23.740000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:23.845000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:23.898000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:24.054000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:24.107000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:24.314000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:24.367000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:24.472000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:24.525000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:24.681000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:24.836000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:24.992000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:25.096000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:25.252000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:25.305000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:25.410000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:25.464000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:25.568000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:25.673000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:25.726000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:25.881000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:25.941000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:26.046000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:26.099000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:26.204000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:26.410000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:26.463000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:26.515000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:26.671000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:26.878000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:26.932000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:27.037000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:27.089000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:27.194000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:27.297000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:27.349000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:27.454000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:27.506000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:27.611000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:27.715000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:27.768000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:27.925000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:28.028000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:14:28.132000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:28.185000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:28.342000+00:00,EURUSD,BID,1.17482,1.8
2026-01-01 22:14:28.446000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:14:28.499000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:28.654000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:14:28.759000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:28.811000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:14:28.864000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:14:29.173000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:29.278000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:29.382000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:30.038000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:14:30.141000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:52.539000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:14:53.599000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:15:00.641000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:15:01.600000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:15:14.620000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:15:22.927000+00:00,EURUSD,BID,1.17483,0.9
2026-01-01 22:15:29.313000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:15:29.366000+00:00,EURUSD,BID,1.17485,0.9
2026-01-01 22:15:29.419000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:15:29.473000+00:00,EURUSD,BID,1.1748,1.8
2026-01-01 22:15:30.533000+00:00,EURUSD,BID,1.17481,0.9
2026-01-01 22:15:37.765000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:15:38.019000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:15:38.927000+00:00,EURUSD,BID,1.1748,1.8
2026-01-01 22:15:45.026000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:15:51.109000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:06.830000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:16:06.882000+00:00,EURUSD,BID,1.17484,0.9
2026-01-01 22:16:07.892000+00:00,EURUSD,BID,1.17484,2.7
2026-01-01 22:16:07.996000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:16:29.496000+00:00,EURUSD,BID,1.17482,0.9
2026-01-01 22:16:30.105000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:16:30.157000+00:00,EURUSD,BID,1.17481,1.8
2026-01-01 22:16:32.741000+00:00,EURUSD,BID,1.1748,1.8
2026-01-01 22:16:32.846000+00:00,EURUSD,BID,1.1748,1.8
2026-01-01 22:16:32.951000+00:00,EURUSD,BID,1.17481,0.9
2026-01-01 22:16:34.247000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:34.352000+00:00,EURUSD,BID,1.17481,0.9
2026-01-01 22:16:34.509000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:34.613000+00:00,EURUSD,BID,1.17481,0.9
2026-01-01 22:16:34.771000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:34.876000+00:00,EURUSD,BID,1.17481,0.9
2026-01-01 22:16:34.982000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:35.088000+00:00,EURUSD,BID,1.17481,0.9
2026-01-01 22:16:35.297000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:35.402000+00:00,EURUSD,BID,1.17481,0.9
2026-01-01 22:16:35.507000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:35.664000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:35.769000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:35.927000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:36.082000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:36.289000+00:00,EURUSD,BID,1.17481,0.9
2026-01-01 22:16:36.393000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:36.703000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:36.807000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:42.556000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:42.660000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:42.764000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:42.869000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:43.024000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:43.128000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:43.388000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:43.492000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:43.699000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:43.856000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:44.013000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:44.117000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:44.273000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:44.378000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:44.482000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:44.586000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:44.742000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:44.846000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:44.950000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:45.055000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:45.212000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:45.316000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:45.784000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:45.889000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:45.993000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:46.149000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:46.255000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:46.360000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:46.775000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:46.879000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:46.983000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:47.087000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:47.242000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:47.346000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:47.449000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:47.553000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:47.760000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:47.864000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:48.175000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:48.282000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:48.390000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:48.496000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:48.912000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:49.016000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:49.326000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:49.431000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:49.535000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:49.638000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:49.793000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:49.897000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:50.308000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:50.413000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:50.568000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:50.724000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:50.827000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:50.932000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:51.036000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:51.243000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:51.450000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:51.606000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:51.763000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:51.866000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:52.020000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:52.124000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:52.279000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:52.382000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:52.487000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:52.591000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:52.747000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:52.902000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:53.007000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:53.162000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:53.473000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:53.577000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:53.734000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:53.941000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:54.096000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:54.253000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:54.409000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:54.515000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:54.723000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:54.827000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:54.931000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:55.035000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:55.294000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:55.398000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:55.552000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:55.657000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:55.761000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:55.868000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:55.972000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:56.076000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:56.180000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:56.285000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:56.441000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:56.546000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:56.651000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:56.755000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:56.859000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:56.963000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:57.068000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:57.171000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:57.482000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:57.587000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:57.743000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:57.848000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:57.952000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:58.059000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:58.318000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:58.422000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:58.683000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:58.890000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:16:58.995000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:59.099000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:59.202000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:59.306000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:59.410000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:59.514000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:59.618000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:16:59.722000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:16:59.930000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:00.036000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:00.552000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:00.707000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:00.863000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:00.967000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:01.279000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:01.485000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:01.589000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:01.693000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:01.850000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:01.953000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:02.159000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:02.316000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:02.471000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:02.576000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:02.680000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:02.833000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:03.195000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:03.299000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:03.453000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:03.557000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:03.662000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:03.766000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:03.871000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:03.974000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:04.129000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:04.232000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:04.337000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:04.440000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:04.597000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:04.701000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:04.857000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:04.961000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:05.271000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:05.375000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:05.480000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:05.636000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:05.843000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:05.949000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:06.055000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:06.209000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:06.313000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:06.676000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:06.780000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:06.934000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:07.090000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:07.194000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:07.555000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:07.659000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:07.969000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:08.073000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:08.280000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:08.384000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:08.641000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:08.797000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:08.901000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:09.005000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:09.161000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:09.266000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:09.421000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:09.783000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:10.092000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:10.555000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:10.659000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:10.763000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:10.918000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:11.125000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:11.435000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:11.541000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:11.802000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:11.907000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:12.068000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:12.175000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:12.279000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:12.493000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:12.701000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:12.805000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:12.960000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:13.065000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:13.170000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:13.274000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:13.378000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:13.534000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:13.740000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:13.844000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:14.310000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:14.415000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:14.982000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:15.086000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:15.346000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:15.450000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:15.709000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:15.814000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:16.430000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:16.535000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:16.711000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:16.921000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:17.129000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:17.234000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:17.442000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:17.547000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:17.911000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:18.014000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:18.479000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:18.583000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:18.790000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:18.894000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:19.050000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:19.153000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:19.412000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:19.568000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:19.723000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:19.931000+00:00,EURUSD,BID,1.17479,0.9
2026-01-01 22:17:20.035000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:20.189000+00:00,EURUSD,BID,1.1748,0.9
2026-01-01 22:17:20.345000+00:00,EURUSD,BID,1.17478,0.9
2026-01-01 22:17:20.552000+00:00,EURUSD,BID,1.1748,0.9
